food_name,meal,campus,serving_size,calories,calories_from_fat,total_fat_g,total_fat_dv,saturated_fat_g,saturated_fat_dv,trans_fat_g,cholesterol_mg,sodium_mg,sodium_dv,total_carb_g,total_carb_dv,dietary_fiber_g,dietary_fiber_dv,sugars_g,added_sugars_g,protein_g,protein_dv,vitamin_d_mcg,calcium_mg,iron_mg,potassium_mg,ingredients,extraction_timestamp,url
Chicken Tender & Ranch Snack Wrap,Lunch,altoona-port-sky,"1 SERVG
Calories: 1011
Calories from Fat: 617
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",1011,617,68.5,0.0,17.9,0.0,0.0,127.9,2035.5,0.0,54.5,0.0,2.1,0.0,0.0,2.3,41.3,0.0,468.9,0.0,2.2,0.0,"Chicken Tender & Ranch Snack Wrap (Chicken Tenders (Breaded Chicken (bleached wheat flour, water, wheat flour, salt, whey, soy protein, soybean oil, leavening (sodium acid pyrophosphate, sodium bicarbonate, monocalcium phosphate, aluminum phosphate, monocalcium phosphate), spices, disodium inosinate and disodium guanylate, dried onion, dried garlic, canola oil, modified palm oils, dextrose, wheat gluten, dried yeast, and turmeric extract (color), yellow corn flour, mustard, nonfat milk, sodium alginate, soy flour, dried whole eggs, natural flavor, palm oil, vegetable oil, mono and diglycerides, yeast, chicken tenderloins containing: up to 18% of a solution of water, seasoning [chicken broth powder (chicken broth, salt, flavorings), salt, sugar, vegetable stock (carrot, onion, celery), maltodextrin, garlic powder, and flavors], modified food starch, sodium phosphates, buttermilk blend (buttermilk, whey solids), , corn flake crumbs (corn, sugar, malt flavoring, salt, reduced iron, vitami",2025-09-08T12:10:56.863892,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=113789135
Chicken Tenders,Lunch,altoona-port-sky,"1 SERVG
Calories: 190
Calories from Fat: 96
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",190,96,10.6,0.0,2.4,0.0,0.0,24.1,422.2,0.0,11.5,0.0,0.6,0.0,0.0,0.0,12.1,0.0,6.0,0.0,0.7,0.0,"Chicken Tenders (Breaded Chicken (bleached wheat flour, water, wheat flour, salt, whey, soy protein, soybean oil, leavening (sodium acid pyrophosphate, sodium bicarbonate, monocalcium phosphate, aluminum phosphate, monocalcium phosphate), spices, disodium inosinate and disodium guanylate, dried onion, dried garlic, canola oil, modified palm oils, dextrose, wheat gluten, dried yeast, and turmeric extract (color), yellow corn flour, mustard, nonfat milk, sodium alginate, soy flour, dried whole eggs, natural flavor, palm oil, vegetable oil, mono and diglycerides, yeast, chicken tenderloins containing: up to 18% of a solution of water, seasoning [chicken broth powder (chicken broth, salt, flavorings), salt, sugar, vegetable stock (carrot, onion, celery), maltodextrin, garlic powder, and flavors], modified food starch, sodium phosphates, buttermilk blend (buttermilk, whey solids), , corn flake crumbs (corn, sugar, malt flavoring, salt, reduced iron, vitamin c, niacinamide, vitamin b1, folic",2025-09-08T12:10:57.428916,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=113789162
Double Cheeseburger,Lunch,altoona-port-sky,"1 SERVG
Calories: 1066
Calories from Fat: 662
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",1066,662,73.4,0.0,28.6,0.0,2.8,232.7,1341.7,0.0,42.6,0.0,2.4,0.0,0.0,5.9,59.9,0.0,431.9,0.0,7.9,0.0,"Double Cheeseburger (5 oz. Hamburger (Beef Patty 5 oz (beef)), Potato Roll (Potato Roll (unbleached enriched flour (wheat flour, niacin, reduced iron, thiamin moninitrate, riboflavin, folic acid), reconstituted potatoes (from potato flake), water, high fructose corn syrup, soybean oil, soy flour, vegetable shortening, yeast, contains 2% or less of each of the following:sodium stearoyl lactylate, calcium stearoyl lactylate, monoglycerides, mono- and diglycerides, distilled monoglycerides, calcium peroxide, calcium iodate, DATEM, ethoxylated mono- and diglycerides, enzymes, ascorbic acid), yellow corn flour, modified corn starch, monocalcium phosphate, wheat flour, calcium sulfate, colored with extracts of annatto and turmeric, sodium alginate, polysorbate 60, calcium propionate (to retard spoilage), sugar, corn flour)), Sliced American Cheese (American Cheese (milk, cheese cultures, salt, enzymes, palm oil, casein (milk protein), modified food starch, sodium citrate, salt, natural flavo",2025-09-08T12:10:58.014757,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=113789137
Fish & Chips,Lunch,altoona-port-sky,"1 SERVG
Calories: 784
Calories from Fat: 557
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",784,557,61.8,0.0,7.3,0.0,0.0,71.6,974.1,0.0,43.0,0.0,1.1,0.0,0.0,1.5,16.1,0.0,32.5,0.0,1.8,0.0,"Fish & Chips (Breaded Fish (alaska cod, haddock, vegetable oil (soybean and/or canola), water, enriched wheat flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), modified corn starch, wheat flour, modified wheat starch, contains 2% or less of: sugar, yellow corn flour, salt, leavening (sodium acid pyrophosphate, baking soda, monocalcium phosphate), whey, sodium tripolyphosphates (to retain moisture), garlic powder, yeast extract (contains barley), natural flavors, dextrose, maltodextrin, extractives of paprika and turmeric (color), spices (including black and white pepper), guar gum, sugar, onion powder, tapioca dextrin, malt extract, beer flavor, garlic powder, cellulose gum, sodium alginate, natural beer flavor, mono & diglycerides, sunflower oil, yellow 5, l-cysteine hydrochloride, caramel color, rice flour, corn syrup, wheat gluten, palm oil, xanthan gum, tricalcium phosphate, gum arabic, malted barley flour.), Fries (Regular Cut French Fries (p",2025-09-08T12:10:58.602668,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=113789138
Fried Calamari with Thai Chili Sauce,Lunch,altoona-port-sky,"1 SERVG
Calories: 323
Calories from Fat: 111
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",323,111,12.3,0.0,2.0,0.0,0.0,126.8,749.1,0.0,42.6,0.0,1.2,0.0,0.0,19.7,11.4,0.0,29.4,0.0,0.7,0.0,"Fried Calamari with Thai Chili Sauce (Fried Calamari (Breaded Calamari (squid, water, predust (modified starches (oxidized starch, acetylated starch), wheat gluten, raising agents (sodium bicarbonate, sodium acid pyrophosphate), salt, spices (white pepper, black pepper), vegetable oil), breaded (wheat flour, water, starch (cornstarch), spices (paprika, garlic, onion, black pepper, chili powder, nutmeg), salt, partially hydrogenated palm and coconut oil, yellow corn flour, emulsifiers (sodium stearoyl lactylate, mono diglycerides, lecithin, diacetyltartaric acid and fatty acid esters of glycerol), yeast, dextrose monohydrate, soy flour, sugar, palm oil, antioxidant (ascorbic acid), batter (modified starches (oxidized starch, acetylated starch), wheat gluten, spices (onion, white pepper, garlic), salt, raising agents (sodium bicarbonate, sodium acid pyrophosphate), thickener (xanthan gum), vegetable oil)), Canola Oil), Thai Chili Garlic Sauce (water, sugar, red chili peppers, salt, garli",2025-09-08T12:10:59.194206,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=113789139
Fried Chicken Sandwich,Lunch,altoona-port-sky,"1 SERVG
Calories: 611
Calories from Fat: 254
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",611,254,28.2,0.0,8.2,0.0,0.0,71.8,1205.8,0.0,57.2,0.0,3.6,0.0,0.0,3.6,29.5,0.0,293.8,0.0,3.3,0.0,"Fried Chicken Sandwich (Fried Breast of Chicken (Breaded Chicken (chicken breast with rib meat, water, salt, sugar, sodium phosphate, soy protein concentrate, modified corn starch, canola oil, chicken broth, breaded with: bleached wheat flour with malted barley flour, salt, yellow corn flour, dried whey, spices, sugar, dextrose, yeast. battered with: water, wheat flour, leavening (sodium bicarbonate, sodium aluminum phosphate), salt, spices, monocalcium phosphate. predusted with: wheat flour, wheat gluten, leavening (sodium bicarbonate, sodium pyrophosphate, sodium aluminum phosphate), spices dried egg whites, salt, onion powder, garlic powder, breading set in hot soybean oil, carrageenan, caramel color, paprika, buttermilk powder, vegetable stock, turmeric, disodium inosinate and disodium guanylate. ), Canola Oil), Potato Roll (Potato Roll (unbleached enriched flour (wheat flour, niacin, reduced iron, thiamin moninitrate, riboflavin, folic acid), reconstituted potatoes (from potato fl",2025-09-08T12:10:59.760784,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=113789140
Fries,Lunch,altoona-port-sky,"1 SERVG
Calories: 308
Calories from Fat: 180
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",308,180,20.0,0.0,3.4,0.0,0.0,0.0,418.5,0.0,31.1,0.0,1.4,0.0,0.0,0.0,2.7,0.0,0.0,0.0,1.0,0.0,"Fries (Regular Cut French Fries (potatoes, vegetable oil (contains one or more of the following: canola, soybean, sunflower, cottonseed, corn), enriched bleached wheat flour (flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid), rice flour, dextrin, modified corn starch, sea salt, corn starch, contains 2% or less of annatto extract (color), caramel color, corn starch, leavening (sodium acid pyrophosphate, sodium bicarbonate), salt, sodium acid pyrophospate added to maintain color, xanthan gum.), Canola Oil)",2025-09-08T12:11:00.322275,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=113789141
Hamburger Single,Lunch,altoona-port-sky,"1 SERVG
Calories: 612
Calories from Fat: 325
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",612,325,36.0,0.0,12.2,0.0,1.2,104.5,773.1,0.0,41.3,0.0,2.4,0.0,0.0,5.3,31.0,0.0,110.7,0.0,4.9,0.0,"Hamburger Single (5 oz. Hamburger (Beef Patty 5 oz (beef)), Potato Roll (Potato Roll (unbleached enriched flour (wheat flour, niacin, reduced iron, thiamin moninitrate, riboflavin, folic acid), reconstituted potatoes (from potato flake), water, high fructose corn syrup, soybean oil, soy flour, vegetable shortening, yeast, contains 2% or less of each of the following:sodium stearoyl lactylate, calcium stearoyl lactylate, monoglycerides, mono- and diglycerides, distilled monoglycerides, calcium peroxide, calcium iodate, DATEM, ethoxylated mono- and diglycerides, enzymes, ascorbic acid), yellow corn flour, modified corn starch, monocalcium phosphate, wheat flour, calcium sulfate, colored with extracts of annatto and turmeric, sodium alginate, polysorbate 60, calcium propionate (to retard spoilage), sugar, corn flour)), Sliced Tomatoes (Tomatoes), Lettuce, Dill Pickles (cucumbers, water, vinegar, salt, contains less than 2% of alum, calcium chloride, potassium sorbate, natural flavor, poly",2025-09-08T12:11:00.886030,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=113789148
Mac & Cheese Bites,Lunch,altoona-port-sky,"1 SERVG
Calories: 1352
Calories from Fat: 1211
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",1352,1211,134.3,0.0,13.6,0.0,0.0,15.6,1031.9,0.0,38.6,0.0,3.1,0.0,0.0,5.2,9.4,0.0,0.0,203.2,1.5,0.0,"Mac & Cheese Bites (Mac & Cheese Bites (macaroni [water, enriched semolina (durum wheat semolina, ferrous sulfate, niacin, thiamine mononitrate, riboflavin, folic acid)], water, pasteurized process cheddar cheese [cheddar cheese (milk, cheese culture, salt, enzymes), water, milkfat, sodium phosphate, sodium hexametaphosphate, salt, artificial color], enriched wheat flour (wheat flour, niacin, ferrous sulfate, thiamine mononitrate, riboflavin, folic acid), vegetable oil (soybean and/or canola oil), enriched wheat flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), cheese sauce mix [dehydrated blend of cheese (semisoft and cheddar cheeses (pasteurized milk, cheese culture, salt, enzymes)), modified corn starch, whey, salt, cellulose gum, butter (cream, salt), sodium phosphate, silicon dioxide, lactic acid, citric acid, yellow 5, yellow 6], yellow corn flour. contains 2% or less of annatto extract (color), buttermilk powder, cheese powder [whey, butter",2025-09-08T12:11:01.471614,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=113789149
Mozzarella Sticks,Lunch,altoona-port-sky,"1 SERVG
Calories: 453
Calories from Fat: 266
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",453,266,29.5,0.0,9.2,0.0,0.0,38.9,1297.1,0.0,28.4,0.0,2.3,0.0,0.0,4.1,17.6,0.0,84.0,0.0,1.8,0.0,"Mozzarella Sticks (Battered Mozzarella Sticks (cheese Stick [part-skim mozzarella cheese (pasteurized milk, cultures, salt, enzymes), modified food starch], water, enriched bleached wheat flour (bleached wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), bleached wheat flour, vegetable oil (soybean and/or canola), yellow corn flour, salt, calcium caseinate, dextrose, dried garlic, leavening, modified corn starch, natural flavors, oleoresin paprika, onion powder, red 40, sodium alginate, spices, sugar, whey, yellow 5, blue 1, potato starch, guar gum, nonfat milk, spices, annatto, turmeric, spice extractive, mono and diglycerides, nonfat dry milk, dried whole eggs, TBHQ, citric acid. ), Pizza Sauce (water, tomatoes, tomato paste, onions, olive oil, garlic, basil, black pepper, oregano, salt, sugar, soybean oil, sunflower oil, extra virgin olive oil, spices, naturally derived citric acid ), Canola Oil)",2025-09-08T12:11:02.036139,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=113789150
Onion Rings,Lunch,altoona-port-sky,"1 SERVG
Calories: 524
Calories from Fat: 319
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",524,319,35.3,0.0,5.2,0.0,0.2,0.0,880.0,0.0,49.4,0.0,3.1,0.0,0.0,6.2,4.4,0.0,130.4,0.0,0.9,0.0,"Onion Rings (Beer Battered Onion Rings (Battered Onion Rings (onions, water, bleached wheat flour, yellow corn flour, soybean oil, modified food starch, potato starch, salt, sugar, soy flour, dextrose, whey, leavening (sodium acid pyrophosphate, sodium bicarbonate, monocalcium phosphate), guar gum, polysorbate 80, spices (including mustard), colored with oleoresin paprika, beer (water, malted barley, corn syrup, hops, salt), sorbitol, dried garlic, malic acid, yeast extract, yeast, yellow 5, yellow 6), Canola Oil))",2025-09-08T12:11:02.614219,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=113789151
Salmon Kelp Burger,Lunch,altoona-port-sky,"1 SERVG
Calories: 577
Calories from Fat: 301
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",577,301,33.4,0.0,5.9,0.0,0.0,68.5,1606.5,0.0,47.0,0.0,3.5,0.0,0.0,13.1,20.8,0.0,132.4,0.0,3.7,0.0,"Salmon Kelp Burger (Salmon Patty (atlantic salmon, main kelp, breadcrumb (wheat flour, salt, leavening, ammoniu mbicarbonate), dijon mustard (water, mustard seeds, distiled vinegar, salt) dill, tarragon, white pepper, citrus fiber, salt), Pretzel Hamburger Bun (Pretzel Hamburger Bun (enriched flour (wheat flour, malted barley flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), water, sugar, margarine (soybean oil, palm oil, water, salt, contains 2% or less of: butter, sweet cream buttermilk solids, mono- and diglycerides, soybean lecithin, natural flavor, citric acid, beta carotene (color), vitamin A palmitate), salt, eggs, wheat gluten, contains 2% or less of the following: sodium silicoaluminate, fully hydrogenated vegetable oil (one or more of the following: soybean oil, palm oil, coconut oil, and cottonseed oil), pea protein, sunflower oil, maltodextrin, dextrose, potato flour, yeast, sorbitan monostearate, ascorbic acid (added as a dough conditioner), whey,",2025-09-08T12:11:03.178569,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=113789152
Small Chicken Tenders & Fries,Lunch,altoona-port-sky,"1 SERVG
Calories: 611
Calories from Fat: 326
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",611,326,36.2,0.0,7.4,0.0,0.0,48.3,1158.3,0.0,46.2,0.0,2.2,0.0,0.0,0.0,26.2,0.0,12.1,0.0,2.2,0.0,"Small Chicken Tenders & Fries (Chicken Tenders (Breaded Chicken (bleached wheat flour, water, wheat flour, salt, whey, soy protein, soybean oil, leavening (sodium acid pyrophosphate, sodium bicarbonate, monocalcium phosphate, aluminum phosphate, monocalcium phosphate), spices, disodium inosinate and disodium guanylate, dried onion, dried garlic, canola oil, modified palm oils, dextrose, wheat gluten, dried yeast, and turmeric extract (color), yellow corn flour, mustard, nonfat milk, sodium alginate, soy flour, dried whole eggs, natural flavor, palm oil, vegetable oil, mono and diglycerides, yeast, chicken tenderloins containing: up to 18% of a solution of water, seasoning [chicken broth powder (chicken broth, salt, flavorings), salt, sugar, vegetable stock (carrot, onion, celery), maltodextrin, garlic powder, and flavors], modified food starch, sodium phosphates, buttermilk blend (buttermilk, whey solids), , corn flake crumbs (corn, sugar, malt flavoring, salt, reduced iron, vitamin c,",2025-09-08T12:11:03.740609,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=113789153
Turkey Reuben,Lunch,altoona-port-sky,"1 SERVG
Calories: 422
Calories from Fat: 189
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",422,189,20.9,0.0,8.5,0.0,0.4,43.6,985.9,0.0,35.1,0.0,4.1,0.0,0.0,3.8,23.4,0.0,311.7,0.0,2.7,0.0,"Turkey Reuben (Seeded Rye Bread (Rye Bread (enriched flour (wheat flour, malted barley flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid), water, white rye flour, yeast, contains 2% or less of each of the following: soybean oil, caraway seeds, salt, cultured wheat flour, sugar, wheat flour, vinegar, wheat gluten, ground caraway seeds, datem, monoglycerides, seasoning blend (dehydrated onion, roasted dehydrated garlic) vegetable oils (coconut oil, canola oil, high oleic soybean oil and/or high oleic canola oil) caramel color with sulfites, enzymes, lactic acid, acetic acid, citric acid, polysorbate 60, soy lecithin.)), Sliced Turkey (Turkey (turkey breast, turkey broth, salt, modified food starch, sugar, carrageenan, sodium phosphate, water, potassium lactate, sodium phosphates, sodium diacetate, natural flavor, sodium nitrate, sodium erythorbate, distilled vinegar, modified corn starch, potassium chloride, maltodextrin, caramel color )), Sliced Swiss Cheese Chees",2025-09-08T12:11:04.325470,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=113789154
Assorted Long Pasta,Lunch,altoona-port-sky,"1 SERVG
Calories: 149
Calories from Fat: 8
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",149,8,0.9,0.0,0.2,0.0,0.0,0.0,15.9,0.0,29.7,0.0,1.1,0.0,0.0,1.3,5.3,0.0,20.1,0.0,1.4,0.0,"Assorted Long Pasta (Spaghetti (Water, Spaghetti (semolina (wheat), durum wheat flour, vitamin b3 (niacin), iron (ferrous sulfate), vitamin b1 (thiamine mononitrate), vitamin b2 (riboflavin), folic acid)), Linguini (Water, Pasta (semolina, durum wheat flour, vitamin b3, iron, vitamin b1, vitamin b2, folic acid)))",2025-09-08T12:11:04.886413,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=113789155
Assorted Short Pasta,Lunch,altoona-port-sky,"1 SERVG
Calories: 184
Calories from Fat: 9
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",184,9,1.0,0.0,0.1,0.0,0.0,0.0,14.5,0.0,38.1,0.0,2.1,0.0,0.0,1.6,6.4,0.0,14.1,0.0,1.1,0.0,"Assorted Short Pasta (Campanelle Pasta (Water, Pasta), Ziti Pasta (Water, Pasta (semolina (wheat), durum wheat flour, vitamin b3 (niacin), iron (ferrous sulfate), vitamin b1 (thiamine mononitrate), vitamin b2 (riboflavin), folic acid.)), Penne Pasta (Water, Pasta (semonlina (wheat), durum wheat flour, niacin, ferrous sulphate, thiamine mononitrate, riboflavin, folic acid)))",2025-09-08T12:11:05.470455,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=113789156
Cheese Pizza,Lunch,altoona-port-sky,"1 SERVG
Calories: 2628
Calories from Fat: 901
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",2628,901,99.8,0.0,55.6,0.0,0.0,267.3,5011.2,0.0,305.0,0.0,16.5,0.0,0.0,20.0,133.4,0.0,2378.2,0.0,19.8,0.0,"Cheese Pizza (Pizza Dough (Pizza Dough (wheat flour enriched (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), malted barley flour, water, dough conditioner #a (salt, wheat flour, sugar, soy flour, soybean oil, datem, ascorbic acid, l-cysteine, potassium bromate, azodicarbonamide), soybean oil, yeast, palm oil, sugar, salt, dough conditioner (wheat flour, salt, 2% or less soybean oil, l-cysteine, asorbic acid, enzyme) )), Pizza Cheese (Low moisture mozzarella cheese (cultured pasteurized milk, salt, enzymes) provolone (cultured pasteurized milk, salt, enzymes), powered cellulose (anti-caking agent), potato starch, and natamycin (a natural mold inhibitor), dextrose, cheese cultures, ), Pizza Sauce (water, tomatoes, tomato paste, onions, olive oil, garlic, basil, black pepper, oregano, salt, sugar, soybean oil, sunflower oil, extra virgin olive oil, spices, naturally derived citric acid ))",2025-09-08T12:11:06.032669,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=113789157
Cheese Pizza Slice,Lunch,altoona-port-sky,"1 SERVG
Calories: 328
Calories from Fat: 113
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",328,113,12.5,0.0,6.9,0.0,0.0,33.4,626.4,0.0,38.1,0.0,2.1,0.0,0.0,2.5,16.7,0.0,297.3,0.0,2.5,0.0,"Cheese Pizza (Pizza Dough (Pizza Dough (wheat flour enriched (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), malted barley flour, water, dough conditioner #a (salt, wheat flour, sugar, soy flour, soybean oil, datem, ascorbic acid, l-cysteine, potassium bromate, azodicarbonamide), soybean oil, yeast, palm oil, sugar, salt, dough conditioner (wheat flour, salt, 2% or less soybean oil, l-cysteine, asorbic acid, enzyme) )), Pizza Cheese (Low moisture mozzarella cheese (cultured pasteurized milk, salt, enzymes) provolone (cultured pasteurized milk, salt, enzymes), powered cellulose (anti-caking agent), potato starch, and natamycin (a natural mold inhibitor), dextrose, cheese cultures, ), Pizza Sauce (water, tomatoes, tomato paste, onions, olive oil, garlic, basil, black pepper, oregano, salt, sugar, soybean oil, sunflower oil, extra virgin olive oil, spices, naturally derived citric acid ))",2025-09-08T12:11:06.624186,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=113789158
Cheese Tortellini,Lunch,altoona-port-sky,"1 SERVG
Calories: 193
Calories from Fat: 31
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",193,31,3.4,0.0,1.7,0.0,0.0,22.7,233.2,0.0,32.9,0.0,1.1,0.0,0.0,1.1,7.9,0.0,119.8,0.0,1.2,0.0,"Cheese Tortellini (Water, Cheese Tortellini (enriched durum flour (durum wheat flour, niacin, ferrous sulfate, thiamine mononitrate, riboflavin, folic acid), water, ricotta cheese, pasteurized cheese, whey, milk-fat, parmesan cheese, romano cheese, bread crumbs, sugar soybean oil, eggs, provolone cheese, cheese cultures, salt, spice, asiago cheese, dietary fiber, garlic, onion powder, beta carotene, natural flavors, carrageenan, black pepper, nutmeg, powdered cellulose, ))",2025-09-08T12:11:07.188968,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=113789159
Chef's Choice Pizza,Lunch,altoona-port-sky,"1 SERVG
Calories: 207
Calories from Fat: 26
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",207,26,2.9,0.0,0.3,0.0,0.0,0.0,176.6,0.0,38.2,0.0,1.3,0.0,0.0,0.9,6.2,0.0,8.6,0.0,2.3,0.0,"Chef's Choice Pizza (Pizza Dough (Artisan Flour (wheat flour, malted barley flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid ), Water, Canola Oil, Sugar, Salt, Yeast (yeast, sorbitan monostearate, ascorbic acid)))",2025-09-08T12:11:07.750667,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=113789160
Chicken Parmesan Grinder,Lunch,altoona-port-sky,"1 SERVG
Calories: 480
Calories from Fat: 157
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",480,157,17.4,0.0,7.7,0.0,0.0,58.5,1362.6,0.0,49.3,0.0,1.9,0.0,0.0,2.0,29.2,0.0,241.5,0.0,2.7,0.0,"Chicken Parmesan Grinder (Hoagie Roll White Whole (Hoagie Roll (enriched flour (wheat flour, malted barley flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid), water, salt, high fructose corn syrup, vegetable shortening, yeast, whey (milk), calcium propionate, datem, calcium sulfate, l-cysteine, ascorbic acid, potassium bromate, soy flour, enzymes)), Breaded Chicken (bleached wheat flour, water, wheat flour, salt, whey, soy protein, soybean oil, leavening (sodium acid pyrophosphate, sodium bicarbonate, monocalcium phosphate, aluminum phosphate, monocalcium phosphate), spices, disodium inosinate and disodium guanylate, dried onion, dried garlic, canola oil, modified palm oils, dextrose, wheat gluten, dried yeast, and turmeric extract (color), yellow corn flour, mustard, nonfat milk, sodium alginate, soy flour, dried whole eggs, natural flavor, palm oil, vegetable oil, mono and diglycerides, yeast, chicken tenderloins containing: up to 18% of a solution of water, se",2025-09-08T12:11:08.314578,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=113789161
Extra Garlic Butter,Lunch,altoona-port-sky,"1 SERVG
Calories: 436
Calories from Fat: 425
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",436,425,47.1,0.0,27.3,0.0,0.3,65.3,631.9,0.0,1.4,0.0,0.2,0.0,0.0,0.0,1.2,0.0,41.0,0.0,0.3,0.0,"Garlic Butter (Butter (butter, salt ), Margarine (soybean oil, palm oil, water salt, contains 2% or less of: mono & diglycerides, soy lecithin, sodium benzoate (preservative), natural flavor, annatto (color), vitamin A palmitate added), Parmesan Cheese (pasteurized cow's milk, cheese cultures, salt and enzymes, whey, modified food starch, water, palm oil blend, casein, disodium phosphate, salt, citric acid, xanthan gum, trisodium citrate, powdered cellulose (anti-caking agent), and natamycin), Garlic, Garlic Salt (salt, garlic, calcium silicate, garlic oil), Oregano, Basil, Parsley)",2025-09-08T12:11:08.899259,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=113789163
Extra Meatballs,Lunch,altoona-port-sky,"1 SERVG
Calories: 167
Calories from Fat: 120
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",167,120,13.3,0.0,6.0,0.0,0.7,36.7,320.2,0.0,2.7,0.0,0.0,0.0,0.0,0.7,8.7,0.0,40.0,0.0,1.0,0.0,"Meatballs (Meatballs (beef, water, bread crumbs (wheat flour, salt, yeast canola oil), textured vegetable protein product [soy flour caramel color), eggs, romano cheese (pasteurized milk, cheese cultures, salt, enzymes), soy protein concentrate, salt, dehydrated parsley, flavorings, spice, garlic powder, onion powder, seasoning (salt, dextrose, minced onion, parsley flakes), toasted wheat crumbs, torula yeast, sodium phosphate, potassium phosphate, dark corn syrup (molasses, sodium benzoate), dehydrated chopped onion, dried whole egg powder, corn syrup, soy lecithin, ))",2025-09-08T12:11:09.461742,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=113789164
Extra Milano Sauce,Lunch,altoona-port-sky,"1 SERVG
Calories: 30
Calories from Fat: 7
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",30,7,0.8,0.0,0.0,0.0,0.0,0.0,248.4,0.0,5.1,0.0,0.5,0.0,0.0,1.5,0.5,0.0,10.6,0.0,0.5,0.0,"Milano Sauce (Marinara Sauce (tomatoes, tomato puree, soybean oil, corn syrup, sea salt, food starch modified, dehydrated onion, dehydrated garlic, spices, dextrose, citric acid, natural flavors))",2025-09-08T12:11:10.045449,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=113789165
